node,p_I,p_S,p_R
0,0.1186216501725555,0.8698046454938404,0.011573704333604093
1,0.005191090549727662,0.9934767882189396,0.0013321212313327497
2,0.00029027041533809283,0.9996795812138372,3.014837082475317e-05
3,0.0028015693113587346,0.9964208803221285,0.000777550366512766
4,0.0040752157138391285,0.9949375629366292,0.0009872213495317108
5,0.005287592856150983,0.9936466166661371,0.0010657904777119443
6,0.008287144686027452,0.9902685779270192,0.001444277386953381
7,0.006848762360736868,0.99142631553918,0.0017249221000830957
8,0.0055262599138327165,0.9935543423069163,0.0009193977792509788
9,0.0031492269857736595,0.9961678221163451,0.000682950897881204
10,0.0018926915521816341,0.9976131521581574,0.0004941562896609868
11,0.002890161123124988,0.9965042735883569,0.0006055652885180974
12,0.004381801525763189,0.9946323619570202,0.0009858365172166052
13,0.0006569154136462905,0.9989289835896648,0.0004141009966889555
14,0.002834490072553436,0.9965207226023797,0.0006447873250668923
15,0.004263421227725548,0.9942459726825806,0.0014906060896938149
16,0.009788320185854571,0.9889656442256968,0.0012460355884486574
17,0.0049866978397845345,0.993517617318233,0.001495684841982506
18,0.0038430977492280955,0.9948548540092529,0.0013020482415190178
19,0.0028651429494599267,0.9963603588777012,0.000774498172838827
20,0.005472291270399251,0.9926645946083568,0.0018631141212439835
21,0.006630876752011969,0.991381876188581,0.0019872470594070515
22,0.002959161890187873,0.9964066347789864,0.0006342033308257384
23,0.0038952427077282616,0.994999054532117,0.0011057027601547272
24,0.0020230987470574967,0.9977689364690479,0.00020796478389465187
25,0.0006100859671398192,0.9987346802267326,0.0006552338061275623
26,0.008287187588847628,0.9898360304810886,0.0018767819300637796
27,0.01956718188344579,0.97510131911419,0.005331499002364252
28,0.03968929830780256,0.9463447156635444,0.013965986028653052
29,0.006174304305122563,0.9893397495322127,0.004485946162664728
30,0.0033178110278493382,0.9964821318318204,0.00020005714033022282
31,0.0034947900209168796,0.995569476869836,0.0009357331092471306
32,0.006078950605532126,0.9927935206551035,0.0011275287393643627
33,0.0019257397967367906,0.9970583430276126,0.0010159171756505614
34,0.018088653541495105,0.9779991944166949,0.003912152041809978
35,0.0009912982330593327,0.998887820252921,0.000120881514019668
36,0.001185691812229417,0.9986260394813087,0.00018826870646190258
37,0.0008082379924026203,0.9990060111882187,0.0001857508193786342
38,0.0017096297233182127,0.9974678407450559,0.000822529531625887
39,0.010028092734571238,0.9869256570702172,0.003046250195211585
40,0.008244640101709335,0.9901161359599654,0.0016392239383252725
41,0.00421241499131728,0.9950596065247344,0.0007279784839483676
42,0.0006996422674666308,0.9982945489648546,0.0010058087676787803
43,0.9460383184137409,0.0,0.053961681586259115
44,0.0682579105108172,0.9234794539415848,0.008262635547597978
45,0.0017823990826989968,0.9974270610556997,0.0007905398616013324
46,0.007329760790300878,0.9900550081894732,0.0026152310202258934
47,0.04580493652959086,0.9449098384659893,0.009285225004419834
48,0.004838311396958767,0.9943014481143395,0.0008602404887017188
49,0.0032699917882806307,0.9959020753660639,0.0008279328456554703
50,0.006256697257003397,0.9927877509143684,0.0009555518286281644
51,0.005930926980798323,0.9937292756912111,0.0003397973279906206
52,0.0019013097320316164,0.9973182840795881,0.0007804061883802703
53,0.000762982490379888,0.9991572659879036,7.975152171655863e-05
54,0.006818217324410535,0.9919091297016772,0.0012726529739122484
55,0.005098251572036663,0.9925801637672008,0.0023215846607625196
56,0.010538368426078568,0.9870515393519476,0.0024100922219738715
57,0.005442640244562703,0.9934677631954301,0.0010895965600072326
58,0.0021210704005945116,0.9973357624888938,0.0005431671105117152
59,0.012204439987057532,0.9864896594796216,0.001305900533320829
60,0.0016104895418507094,0.9978280170966725,0.0005614933614768311
61,0.0005434381541107522,0.998968020212792,0.000488541633097285
62,0.004597551413824018,0.9944015227771429,0.0010009258090330944
63,0.0029989942683250003,0.9960527696628487,0.0009482360688262748
64,0.006710040178765666,0.9921090589020161,0.001180900919218273
65,0.001297399367231565,0.998170693723573,0.0005319069091954025
66,0.010342449704589566,0.9877057503671229,0.0019517999282874978
67,0.0040385304898946615,0.9946133827694877,0.0013480867406175973
68,0.003903015922810497,0.9945109453511507,0.0015860387260388038
69,0.005515770923685942,0.9931765198388405,0.001307709237473581
70,0.00815921847638839,0.9901803603311197,0.0016604211924919421
71,0.024549176853112344,0.9735152940120297,0.0019355291348579135
72,0.0034852720734141873,0.9958859575497495,0.0006287703768363006
73,0.012384043672959626,0.9805062035110376,0.007109752816002807
74,0.020852255474042174,0.973468545346383,0.0056791991795747745
75,0.01539683754425133,0.979552184486088,0.005050977969660619
76,0.030372077704379302,0.9678210276757111,0.0018068946199095983
77,0.021841504181303907,0.9721168319946415,0.0060416638240546
78,0.002388756613386635,0.996832729174126,0.0007785142124873451
79,0.0056827482795994266,0.9918964584680092,0.0024207932523913505
80,0.00665892287924159,0.9918517471108426,0.0014893300099158469
81,0.0026562106616238464,0.9962177457750652,0.001126043563310987
82,0.0032961647331551146,0.9961358940000727,0.0005679412667721438
83,0.01681832913889208,0.9795656166151746,0.0036160542459333167
84,0.004912116511595944,0.9938253394350185,0.001262544053385561
85,0.004132260999244779,0.9950452145970727,0.0008225244036824848
86,0.0052216524420455315,0.9939047992988833,0.0008735482590711558
87,0.0010222504799113322,0.998218044107371,0.0007597054127176402
88,0.004430025719486372,0.9942774492374259,0.0012925250430877362
89,0.00829423303017664,0.9903791208787331,0.0013266460910902151
90,0.004169223552460061,0.9952219358126141,0.00060884063492585
91,0.00278221628391861,0.9967910983654791,0.0004266853506023118
92,0.004659877205589045,0.9944378397848324,0.0009022830095785995
93,0.03557344301043644,0.9571546994054708,0.007271857584092737
94,0.007290709322115545,0.9899150109939037,0.0027942796839807884
95,0.015278023531154226,0.9810146374174433,0.003707339051402448
96,0.002002571174686879,0.9972624079529357,0.0007350208723773733
97,0.036650159681521695,0.9545621601916567,0.008787680126821566
98,0.004254617672170004,0.995376860932968,0.00036852139486204087
99,0.023897493767786382,0.0,0.9761025062322136
100,0.08727578944137529,0.8532961603155192,0.05942805024310547
101,0.12192226230521187,0.8165603938426605,0.06151734385212758
102,0.005868843206498054,0.9914946867940647,0.002636469999437229
103,0.004712090867515702,0.9934234197423267,0.0018644893901575686
104,0.008755057869504422,0.9890588146701622,0.0021861274603333664
105,0.004912489119038346,0.9932290917718207,0.0018584191091409275
106,0.0768856546353372,0.8366110576304707,0.08650328773419208
107,0.004576931272079126,0.9933791654559285,0.002043903271992349
108,0.0029525609153921426,0.9955328213019805,0.001514617782627349
109,0.002981191781134299,0.9915948154590829,0.0054239927597828
110,0.030441797119772424,0.9669300403789132,0.0026281625013144056
111,0.008512897310725468,0.9833281754986416,0.008158927190632933
112,0.0015750409842728921,0.9975184105412104,0.0009065484745167314
113,0.0029754745808015124,0.9963634041216812,0.0006611212975172591
114,0.0005272074708832398,0.9987033616489949,0.0007694308801218907
115,0.0023412937908867774,0.9965849630918541,0.001073743117259152
116,0.0026549000301156742,0.9966761314082087,0.0006689685616756714
117,0.010797813972842601,0.9859893538914762,0.0032128321356811596
118,0.005884384578669896,0.9929759740521316,0.0011396413691985435
119,0.008349775513221696,0.9902222498083323,0.0014279746784460147
120,0.007681441253048862,0.9901604126310903,0.002158146115860801
121,0.010008582814093447,0.9868931510728046,0.003098266113101933
122,0.0022121145192581836,0.9975510224491729,0.0002368630315688858
123,0.006870916653051808,0.9916070050076199,0.001522078339328301
124,0.0032628740946419824,0.9954826053451705,0.0012545205601874941
125,0.00041173021126891655,0.9990527547351269,0.0005355150536041923
126,0.000278839964294164,0.9996943904196581,2.6769616047706097e-05
127,0.006881669896476259,0.9922331529544641,0.0008851771490596154
128,0.022712454450382745,0.9723554017252221,0.004932143824395199
129,0.024319867034586003,0.9668445362433402,0.008835596722073786
130,0.00812363820143984,0.9904948894498137,0.0013814723487464854
131,0.027888374524083125,0.967022171301026,0.005089454174890909
132,0.005574142513353267,0.993075816068818,0.0013500414178287264
133,0.012585203059124063,0.9679174253150168,0.01949737162585915
134,0.004932405229273323,0.9936029101178976,0.0014646846528290907
135,0.012300625912270755,0.9817654890930371,0.005933884994692177
136,0.07183607786434994,0.9173152752452952,0.010848646890354844
137,0.0009196795353017099,0.9984456087461946,0.0006347117185036995
138,0.004819735427336275,0.9943200206510467,0.0008602439216169816
139,0.0024609173381544874,0.9967687948167261,0.0007702878451194233
140,0.0016924948019065734,0.9978943776725437,0.0004131275255496847
141,0.0025277672193332523,0.9967711710548961,0.0007010617257706489
142,0.000997003818419286,0.9978560997985044,0.0011468963830762885
143,0.0021578546344508376,0.9967820147676445,0.0010601305979046649
144,0.001638895097857391,0.9979254242244342,0.00043568067770841025
145,0.0009410465899805751,0.9987270635747547,0.0003318898352647106
146,0.010289438316931795,0.9877917855204892,0.0019187761625790193
147,0.00478362830286248,0.9944411184616097,0.0007752532355278683
148,9.610166810765512e-05,0.9998950241925887,8.874139303656513e-06
149,0.004631574008521789,0.9938192725941194,0.0015491533973588153
150,0.014598192871472578,0.978283811877862,0.0071179952506654695
